Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
VAL,Valaris plc,0.4263,84122127.29,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/val
VALE,VALE S.A.,7.99,40974976927.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale
VALU,"Value Line, Inc.",30.89,297670589.2,,1983.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/valu
VALX,Validea Market Legends ETF,16.7435,13394816.74,,,,,https://old.nasdaq.com/symbol/valx
VAM,The Vivaldi Opportunities Fund,10.53,60272614.35,,2018.0,,,https://old.nasdaq.com/symbol/vam
VAPO,"Vapotherm, Inc.",17.9,373677285.4,,2018.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo
VAR,"Varian Medical Systems, Inc.",112.04,10158201274.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var
VBF,Invesco Bond Fund,19.28,219349890.3,,,,,https://old.nasdaq.com/symbol/vbf
VBFC,Village Bank and Trust Financial Corp.,26.41,38393775.19,,,Finance,Major Banks,https://old.nasdaq.com/symbol/vbfc
VBIV,"VBI Vaccines, Inc.",1.59,101885261.8,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vbiv
VBLT,Vascular Biogenics Ltd.,1.37,49523771.06,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vblt
VBND,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,49.6225,426753500.0,,,,,https://old.nasdaq.com/symbol/vbnd
VBTX,"Veritex Holdings, Inc.",13.56,684740269.2,,2014.0,Finance,Major Banks,https://old.nasdaq.com/symbol/vbtx
VC,Visteon Corporation,48.65,1363141864.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vc
VCEL,Vericel Corporation,12.75,573060454.5,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vcel
VCF,"Delaware Investments Colorado Municipal Income Fund, Inc",13.5082,65340514.22,,1993.0,,,https://old.nasdaq.com/symbol/vcf
VCIF,Vertical Capital Income Fund,9.04,93835227.12,,2019.0,,,https://old.nasdaq.com/symbol/vcif
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,90.75,27398227139.0,,,,,https://old.nasdaq.com/symbol/vcit
VCLT,Vanguard Long-Term Corporate Bond ETF,103.06,3877186662.0,,,,,https://old.nasdaq.com/symbol/vclt
VCNX,"Vaccinex, Inc.",3.7828,61874257.16,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vcnx
VCRA,"Vocera Communications, Inc.",18.25,584204071.5,,2012.0,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra
VCSH,Vanguard Short-Term Corporate Bond ETF,80.73,23788956457.0,,,,,https://old.nasdaq.com/symbol/vcsh
VCTR,"Victory Capital Holdings, Inc.",13.97,988045642.7,,2018.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/vctr
VCV,Invesco California Value Municipal Income Trust,11.4,545664807.6,,,,,https://old.nasdaq.com/symbol/vcv
VCYT,"Veracyte, Inc.",23.28,1157919776.0,,2013.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/vcyt
VEC,"Vectrus, Inc.",42.39,491171404.0,,2014.0,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec
VECO,Veeco Instruments Inc.,9.86,483340256.6,,1994.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/veco
VEDL,Vedanta  Limited,4.16,3866207559.0,,2013.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,184.4,27522902472.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev
VEL,"Velocity Financial, Inc.",3.41,68498354.54,,2020.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/vel
VEON,VEON Ltd.,1.59,2505089156.0,1575527771.0,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/veon
VER,VEREIT Inc.,4.72,5087128581.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,23.45,0.0,,,,,https://old.nasdaq.com/symbol/ver^f
VERB,"Verb Technology Company, Inc.",1.4365,38487549.79,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/verb
VERBW,"Verb Technology Company, Inc.",0.32,0.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/verbw
VERI,"Veritone, Inc.",3.86,104507075.9,,2017.0,Technology,EDP Services,https://old.nasdaq.com/symbol/veri
VERO,Venus Concept Inc. ,4.2,135215997.0,,2017.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vero
VERT.U,"Vertiv Holdings, LLC",,0.0,,2018.0,,,https://old.nasdaq.com/symbol/vert.u
VERU,Veru Inc.,3.24,211226535.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/veru
VERY,"Vericity, Inc.",10.05,149493750.0,,2019.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/very
VET,Vermilion Energy Inc.,3.38,530729219.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vet
VETS,Pacer Military Times Best Employers ETF,26.696,2669600.0,,,,,https://old.nasdaq.com/symbol/vets
VFC,V.F. Corporation,55.83,22037233456.0,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc
VFF,"Village Farms International, Inc.",3.05,171563778.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vff
VFL,Delaware Investments Florida Insured Municipal Income Fund,11.77,53299774.11,,1993.0,,,https://old.nasdaq.com/symbol/vfl
VG,Vonage Holdings Corp.,8.15,1979787470.0,,2006.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vg
VGI,Virtus Global Multi-Sector Income Fund,9.96,112622779.7,,2012.0,,,https://old.nasdaq.com/symbol/vgi
VGIT,Vanguard Intermediate-Term Treasury ETF,70.54,5729812398.0,,,,,https://old.nasdaq.com/symbol/vgit
VGLT,Vanguard Long-Treasury ETF,103.18,2133432121.0,,,,,https://old.nasdaq.com/symbol/vglt
VGM,Invesco Trust for Investment Grade Municipals,11.89,644738769.4,,,,,https://old.nasdaq.com/symbol/vgm
VGR,Vector Group Ltd.,10.15,1503061735.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr
VGSH,Vanguard Short-Term Treasury ETF,62.255,7723561924.0,,,,,https://old.nasdaq.com/symbol/vgsh
VGZ,Vista Gold Corporation,0.6409,64537427.67,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vgz
VHC,VirnetX Holding Corp,5.72,405194378.2,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/vhc
VHI,"Valhi, Inc.",0.902,305990375.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi
VIAC,ViacomCBS Inc.,15.52,9544557779.0,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/viac
VIACA,ViacomCBS Inc.,17.67,10866774224.0,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/viaca
VIAV,Viavi Solutions Inc.,11.66,2684747333.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/viav
VICI,VICI Properties Inc.,15.68,7345947865.0,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici
VICR,Vicor Corporation,42.8,1737795389.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vicr
VIDI,ETF Series Solutions Trust Vident International Equity Fund,18.025,0.0,,,,,https://old.nasdaq.com/symbol/vidi
VIE,"Viela Bio, Inc.",39.17,1997307678.0,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vie
VIGI,Vanguard International Dividend Appreciation ETF,61.1,1724146745.0,,,,,https://old.nasdaq.com/symbol/vigi
VIIX,Credit Suisse AG,91.16,66621642.36,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/viix
VIOT,"Viomi Technology Co., Ltd",5.64,178876790.5,31715743.0,2018.0,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/viot
VIPS,Vipshop Holdings Limited,17.67,11847268512.0,,2012.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips
VIR,"Vir Biotechnology, Inc.",31.0,3403908655.0,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vir
VIRC,Virco Manufacturing Corporation,2.52,39598143.48,,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/virc
VIRT,"Virtu Financial, Inc.",23.67,4573794481.0,,2015.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/virt
VISL,"Vislink Technologies, Inc.",0.169,13266616.1,,2013.0,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/visl
VIST,"Vista Oil & Gas, S.A.B. de C.V.",2.08,181237688.3,,2019.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vist
VIV,Telefonica Brasil S.A.,9.14,15434661113.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/viv
VIVE,"Viveve Medical, Inc.",0.5699,5714890.522,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/vive
VIVO,Meridian Bioscience Inc.,10.96,469411100.8,,1986.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/vivo
VJET,voxeljet AG,0.9812,23725416.0,,2013.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vjet
VKI,Invesco Advantage Municipal Income Trust II,10.31,457676890.8,,,,,https://old.nasdaq.com/symbol/vki
VKQ,Invesco Municipal Trust,11.62,642821037.7,,,,,https://old.nasdaq.com/symbol/vkq
VKTX,"Viking Therapeutics, Inc.",5.77,418687719.5,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vktx
VKTXW,"Viking Therapeutics, Inc.",4.28,0.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vktxw
VLGEA,"Village Super Market, Inc.",22.49,322424421.5,,,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/vlgea
VLO,Valero Energy Corporation,50.31,20553940607.0,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",3.95,428462891.1,,2013.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/vlrs
VLT,Invesco High Income Trust II,10.77,69948382.11,,1989.0,,,https://old.nasdaq.com/symbol/vlt
VLY,Valley National Bancorp,7.15,2886802969.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/vly
VLYPO,Valley National Bancorp,20.91,83640000.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/vlypo
VLYPP,Valley National Bancorp,25.49,117254000.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/vlypp
VMBS,Vanguard Mortgage-Backed Securities ETF,54.15,10937917484.0,,,,,https://old.nasdaq.com/symbol/vmbs
VMC,Vulcan Materials Company,108.0,14315970888.0,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/vmc
VMD,"Viemed Healthcare, Inc.",6.74,259400843.3,,,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/vmd
VMI,"Valmont Industries, Inc.",106.53,2292942878.0,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi
VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",12.2401,140822044.5,,1993.0,,,https://old.nasdaq.com/symbol/vmm
VMO,Invesco Municipal Opportunity Trust,11.5,775267060.5,,,,,https://old.nasdaq.com/symbol/vmo
VMW,"Vmware, Inc.",132.62,55436403843.0,,2007.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw
VNCE,Vince Holding Corp.,5.01,58516414.23,,2013.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/vnce
VNDA,Vanda Pharmaceuticals Inc.,11.67,626079360.4,,2006.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vnda
VNE,"Veoneer, Inc.",7.72,861201203.2,,2018.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne
VNET,"21Vianet Group, Inc.",15.49,1152372354.0,74394600.0,2011.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/vnet
VNO,Vornado Realty Trust,38.15,7290614853.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno
VNO^K,Vornado Realty Trust,23.81,0.0,,,,,https://old.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,22.58,0.0,,,,,https://old.nasdaq.com/symbol/vno^l
VNO^M,Vornado Realty Trust,22.5,0.0,,,,,https://old.nasdaq.com/symbol/vno^m
VNOM,Viper Energy Partners LP,6.92,1096928319.0,,2014.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vnom
VNQI,Vanguard Global ex-U.S. Real Estate ETF,43.58,4333403274.0,,,,,https://old.nasdaq.com/symbol/vnqi
VNRX,VolitionRX Limited,3.82,157401896.7,,2015.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/vnrx
VNTR,Venator Materials PLC,1.27,135554255.2,,2017.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr
VOC,VOC Energy Trust,1.6885,28704500.0,,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/voc
VOD,Vodafone Group Plc,13.68,5498400170.0,401929837.0,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vod
VOLT,"Volt Information Sciences, Inc.",0.7,14986061.3,,,Technology,Professional Services,https://old.nasdaq.com/symbol/volt
VONE,Vanguard Russell 1000 ETF,128.24,1218280000.0,,,,,https://old.nasdaq.com/symbol/vone
VONG,Vanguard Russell 1000 Growth ETF,172.09,3528139446.0,,,,,https://old.nasdaq.com/symbol/vong
VONV,Vanguard Russell 1000 Value ETF,93.48,2189769000.0,,,,,https://old.nasdaq.com/symbol/vonv
VOXX,VOXX International Corporation,4.38,104980426.9,,,Technology,Electronic Components,https://old.nasdaq.com/symbol/voxx
VOYA,"Voya Financial, Inc.",42.82,5398826530.0,,2013.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya
VOYA^B,"Voya Financial, Inc.",26.1,0.0,,,,,https://old.nasdaq.com/symbol/voya^b
VPG,"Vishay Precision Group, Inc.",21.24,288164821.7,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vpg
VPV,Invesco Pennsylvania Value Municipal Income Trust,11.92,284048164.5,,,,,https://old.nasdaq.com/symbol/vpv
VRA,"Vera Bradley, Inc.",4.3,142422080.2,,2010.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vra
VRAY,"ViewRay, Inc.",2.45,361228068.6,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/vray
VRCA,Verrica Pharmaceuticals Inc.,10.58,273117335.9,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrca
VREX,Varex Imaging Corporation,23.33,898205000.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrex
VRIG,Invesco Variable Rate Investment Grade ETF,23.6,324500023.6,,,,,https://old.nasdaq.com/symbol/vrig
VRML,"Vermillion, Inc.",1.19,115773501.8,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/vrml
VRNA,Verona Pharma plc,4.5189,41646787.93,9216134.0,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrna
VRNS,"Varonis Systems, Inc.",65.96,2075631259.0,,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vrns
VRNT,Verint Systems Inc.,42.85,2747765206.0,,2002.0,Technology,EDP Services,https://old.nasdaq.com/symbol/vrnt
VRRM,Verra Mobility Corporation,7.12,1151250878.0,,2017.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/vrrm
VRS,Verso Corporation,11.16,392642938.4,,2016.0,Basic Industries,Paper,https://old.nasdaq.com/symbol/vrs
VRSK,"Verisk Analytics, Inc.",149.32,24257309943.0,,2009.0,Technology,EDP Services,https://old.nasdaq.com/symbol/vrsk
VRSN,"VeriSign, Inc.",210.9,24413982246.0,,1998.0,Technology,EDP Services,https://old.nasdaq.com/symbol/vrsn
VRT,"Vertiv Holdings, LLC",10.26,3369504093.0,,2018.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrt
VRT.WS,"Vertiv Holdings, LLC",,0.0,,,,,https://old.nasdaq.com/symbol/vrt.ws
VRTS,"Virtus Investment Partners, Inc.",77.42,595778874.5,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/vrts
VRTU,Virtusa Corporation,31.13,929557396.1,,2007.0,Technology,EDP Services,https://old.nasdaq.com/symbol/vrtu
VRTV,Veritiv Corporation,7.58,122415089.8,,2014.0,Consumer Services,Paper,https://old.nasdaq.com/symbol/vrtv
VRTX,Vertex Pharmaceuticals Incorporated,273.26,70847735723.0,,1991.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrtx
VSAT,"ViaSat, Inc.",41.75,2593896522.0,,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/vsat
VSDA,VictoryShares Dividend Accelerator ETF,31.011,206223150.0,,,,,https://old.nasdaq.com/symbol/vsda
VSEC,VSE Corporation,18.45,203488168.1,,,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/vsec
VSH,"Vishay Intertechnology, Inc.",14.66,2120495949.0,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh
VSLR,"Vivint Solar, Inc.",5.64,700253815.9,,2014.0,Capital Goods,Building Products,https://old.nasdaq.com/symbol/vslr
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,29.1213,144150435.0,,,,,https://old.nasdaq.com/symbol/vsmv
VST,Vistra Energy Corp.,16.89,8249553987.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst
VST.WS.A,Vistra Energy Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/vst.ws.a
VSTM,"Verastem, Inc.",3.88,615387124.5,,2012.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vstm
VSTO,Vista Outdoor Inc.,9.01,521469652.7,,2015.0,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto
VTA,Invesco Credit Opportunities Fund,8.45,532182191.5,,2007.0,,,https://old.nasdaq.com/symbol/vta
VTC,Vanguard Total Corporate Bond ETF,88.8539,384293117.5,,,,,https://old.nasdaq.com/symbol/vtc
VTEC,Valtech SE,,0.0,,,,,https://old.nasdaq.com/symbol/vtec
VTGN,"VistaGen Therapeutics, Inc.",0.42,20669477.64,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtgn
VTHR,Vanguard Russell 3000 ETF,126.076,491696400.0,,,,,https://old.nasdaq.com/symbol/vthr
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,49.16,6935827235.0,,,,,https://old.nasdaq.com/symbol/vtip
VTIQ,VectoIQ Acquisition Corp.,12.11,358940400.0,,2018.0,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/vtiq
VTIQU,VectoIQ Acquisition Corp.,15.5,0.0,,2018.0,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/vtiqu
VTIQW,VectoIQ Acquisition Corp.,2.83,83881200.0,,2018.0,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/vtiqw
VTN,Invesco Trust  for Investment Grade New York Municipal,11.92,232174815.8,,,,,https://old.nasdaq.com/symbol/vtn
VTNR,"Vertex Energy, Inc",0.4899,22317316.61,,,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vtnr
VTR,"Ventas, Inc.",28.65,10688278758.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr
VTSI,"VirTra, Inc.",2.43,18820422.9,,,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/vtsi
VTUS,Virgin Trains USA Inc.,,0.0,,2010.0,,,https://old.nasdaq.com/symbol/vtus
VTVT,vTv Therapeutics Inc.,2.31,156531936.3,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtvt
VTWG,Vanguard Russell 2000 Growth ETF,124.41,276812250.0,,,,,https://old.nasdaq.com/symbol/vtwg
VTWO,Vanguard Russell 2000 ETF,97.23,1225098000.0,,,,,https://old.nasdaq.com/symbol/vtwo
VTWV,Vanguard Russell 2000 Value ETF,73.58,226258500.0,,,,,https://old.nasdaq.com/symbol/vtwv
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF,24.0334,365307680.0,,,,,https://old.nasdaq.com/symbol/vuse
VUZI,Vuzix Corporation,1.59,52674505.8,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/vuzi
VVI,Viad Corp,20.58,419433365.4,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/vvi
VVNT,"Vivint Smart Home, Inc.",9.58,1704293803.0,,2017.0,Finance,Business Services,https://old.nasdaq.com/symbol/vvnt
VVNT.WS,"Vivint Smart Home, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/vvnt.ws
VVPR,VivoPower International PLC,0.7399,10031102.5,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/vvpr
VVR,Invesco Senior Income Trust,3.36,514183273.0,,1998.0,,,https://old.nasdaq.com/symbol/vvr
VVUS,"VIVUS, Inc.",1.39,24836098.83,,1994.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vvus
VVV,Valvoline Inc.,13.7,2581739943.0,,2016.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv
